RecipeID,RecipeTitle,Directions,Source
1921042,Preschool Chocolate Milk Cupcakes,"[""Preheat the oven to 325F Line muffin tins with cupcake liners."", ""Place the flours, wheat germ, baking powder, cocoa, oil, juice concentrate, and milks in a large mixing bowl; beat until smooth."", ""Add the eggs, egg white and vanilla and beat until thoroughly mixed."", ""Pour the batter into the prepared baking pan."", ""Bake until the top springs back when lightly pressed, about 35 minutes."", ""Cool slightly in the pan before turning out onto a rack to cool completely."", ""Use whipped cream for icing once completely cooled."", ""You can use food coloring or different flavored whipped cream to add to the fun.""]",www.food.com/recipe/preschool-chocolate-milk-cupcakes-420554
1623255,Easy Applesauce,"[""Place all ingredients in a pot. Add enough water to be only a half inch deep."", ""Cover with a lid and bring to boil."", ""Remove cover and reduce heat to a simmer. Stir occasionally."", ""Apples will break down to a mush after 30 to 40 minutes. The texture is a personal preference."", ""Remove from the heat. Let cool. Enjoy at room temperature, store in the refrigerator, or freeze for much later.""]",www.yummly.com/recipe/Easy-Applesauce-1656341
1432811,Curried Onion And Beef Subs,"[""Coat a large nonstick skillet with cooking spray; place over medium-high heat until hot. Add onion; saute 5 minutes. Reduce heat to medium-low; cook 20 to 25 minutes or until onion is golden. Stir in curry powder and garlic; cook, stirring constantly, 5 additional minutes."", ""Cut a 1/2-inch-thick slice off top of each roll; set tops aside. Hollow out centers of rolls, leaving 1/2-inch-thick shells. Reserve insides of rolls for another use."", ""Combine mayonnaise and mustard, stirring well. Spread 1 tablespoon mayonnaise mixture over bottom of hollowed out portion of each roll; top evenly with beef. Spoon onion mixture over beef; cover with tops of rolls. Serve immediately.""]",www.myrecipes.com/recipe/curried-onion-beef-subs
9180,Carrot Souffl,"[""Cook carrots until they mash with a fork."", ""Drain and place in a blender.\tAdd butter to the blender and pulse until butter melts."", ""Add all the remaining ingredients and pulse until well mixed."", ""Pour into a greased souffl dish."", ""Bake 15 minutes at 400\u00b0."", ""Reduce heat to 350\u00b0 and bake for an additional 45 minutes. Serve immediately.""]",www.cookbooks.com/Recipe-Details.aspx?id=145832
977836,Banana Papaya Pie,"[""Combine papaya nectar, lemon juice, sugar, ginger, cinnamon and salt. Bring to boil then lower to low heat."", ""Mix cornstarch and water to a smooth paste and stir into mixture. Stir until thickened and clear."", ""Cool."", ""Combine with bananas and pour into baked pie shell."", ""Chill. Serve with whipped cream.""]",www.food.com/recipe/banana-papaya-pie-125205
1371027,Colby Garrelts' Grilled Pork Loin With Green Bean Salad,"[""Marinate: Place fresh pork loin in resealable plastic food storage bag. Mix together remaining ingredients; pour over pork loin. Marinate in refrigerator for 2 hours."", ""Heat grill to medium. Remove pork loin from the marinade and lightly pat dry. Grill the pork loin for 18 to 20 minutes per pound, or until the internal temperature reaches 145\u00b0F to 160\u00b0F, turning occasionally. Let stand 10 minutes before slicing to serve."", ""Make the salad: Whisk together vinegar, olive oil, honey, and lemon juice; set aside. Boil green beans in salted water for 2 to 3 minutes, until green beans are bright green. Remove from water and place in ice water to stop cooking; drain and toss with arugula and vinaigrette in large bowl. Season with salt and pepper."", ""Divide beans between 4 plates; top with goat cheese and prosciutto. Slice pork loin and arrange on plates for serving.""]",food52.com/recipes/76604-colby-garrelts-grilled-pork-loin-with-green-bean-salad
237094,Reuben Dip,"[""Mix all together."", ""Bake at 350\u00b0 for 1/2 hour in a covered dish."", ""Serve with rye crackers.""]",www.cookbooks.com/Recipe-Details.aspx?id=242052
1845241,Halibut in Escabeche,"[""Cut the fish into 2-inch wide strips and pat them dry."", ""Season the flour with salt and pepper, dredge the fish in it, and pat off any excess flour."", ""Heat 3 tablespoons olive oil in a skillet over medium heat."", ""Saute the fish until it is lightly browned on both sides, about 3 to 4 minutes per side."", ""Drain on paper towels and then put the fish in one layer into a shallow glass dish."", ""Drain the oil from the skillet, return it to medium heat, and add 3 tablespoons fresh olive oil."", ""Add the onions, bell peppers, and scotch bonnet, if using, and cook until the vegetables begin to soften, about 5 minutes."", ""Add the garlic, thyme, bay leaves, peppercorns, and allspice and cook for another 2 minutes."", ""Pour in the vinegar and water and bring it to a boil."", ""Spoon the vegetables and herbs over the fish and then add the vinegar sauce."", ""Serve hot or let it cool to room temperature and refrigerate for at least 4 hours or overnight.""]",www.foodnetwork.com/recipes/tyler-florence/halibut-in-escabeche-recipe.html
2086203,Broccoli Pesto,"[""Steam the broccoli for 6 minutes, until very tender but still bright."", ""Remove from the heat, rinse and drain on paper towels."", ""Turn on a food processor fitted with the steel blade and drop in the garlic."", ""When the garlic is minced and adhering to the sides of the bowl, stop the machine and scrape down the sides of the bowl."", ""Add the broccoli and the basil to the machine and turn on."", ""When contents are finely chopped, stop the machine and scrape down the sides of the bowl."", ""Turn on the machine again and drizzle in the olive oil."", ""Puree until smooth."", ""Add salt and pepper to taste and the grated cheese, and process until well blended."", ""Transfer to a bowl and serve as a dip, spread or sauce with pasta."", ""If serving with pasta, this amount will be plenty for a pound of pasta."", ""Thin out with 1/4 to 1/2 cup of the pasta cooking water before tossing with the pasta.""]",cooking.nytimes.com/recipes/1013881
2116228,Tucson Carne Seca,"[""In a Dutch oven or large, heavy saucepan, combine all of the dried beef ingredients except the lime juice."", ""Bring the meat mixture to a boil, skim off any foam, reduce the heat to a low simmer, and cover."", ""Cook for about 2 to 2 1/4 hours, until the meat is very tender."", ""Cool the meat in its cooking liquid for 30 minutes."", ""Strain the cooking liquid, reserving 1 cup."", ""(The remaining liquid can be used as a soup stock or to enrich vegetable dishes.)"", ""Preheat the oven to 275F."", ""Tear the meat into thin shreds and transfer it back to the Dutch oven or saucepan."", ""Add the reserved cooking liquid and simmer over medium heat until the liquid is absorbed."", ""Pour the lime juice over the meat and toss together."", ""Transfer the meat to 1 or 2 baking sheets, spreading it thin."", ""In a small bowl, combine the dried seasonings and sprinkle about half of the mixture over the meat."", ""Bake the meat for 20 minutes, stir it well, and sprinkle with as much of the remaining dried seasonings as you wish."", ""Bake an additional 30 to 40 minutes, until browned and dry."", ""(The meat can be prepared ahead to this point and refrigerated for 1 or 2 days."", ""This method does not preserve the meat, so do not leave it at room temperature.)"", ""Transfer the meat to a blender, a handful at a time, and Puree briefly, in little bursts, until the meat is reduced to fine threads."", ""Dont overdo it or the meat can end up resembling sawdust."", ""In a heavy skillet, warm the oil over medium heat."", ""Add the onion and saute until softened."", ""Stir in the chiles, tomatoes, garlic, and oregano and cook for another couple of minutes, covered."", ""Add the browned meat and heat through, cooking uncovered until all the liquid is evaporated."", ""Add salt to taste if you wish."", ""Serve the carne seca with lime wedges.""]",www.cookstr.com/recipes/tucson-carne-seca
1111497,Chicken Broccoli Rice And Cheese Casserole,"[""Drain 2 cans of chicken breast meat (You can substitute home boiled chicken or rotisserie- just chop it small)."", ""Boil broccoli till tender; drain."", ""Boil rice. (You can substitute a packet of broccoli cheese rice mix such as Lipton's. Depending on amount of rice you want, might want to make two packets)."", ""Melt margarine in large frying pan. Saute onions till glassy. Add both soups and stir well. Add cheese and mix till melted. Remove from heat."", ""Lightly grease a 13 x 9 glass dish."", ""Spread rice evenly over bottom of dish."", ""Spread broccoli over rice layer."", ""Pour 1/3 of cheese sauce over the broccoli and rice and spread evenly."", ""Spread chicken on top of cheese sauce and top with remaining sauce."", ""If desired, sprinkle more shredded cheese on top."", ""Bake at 350 for 30 minutes.""]",www.food.com/recipe/chicken-broccoli-rice-and-cheese-casserole-159349
2010420,Delicious Spicy Chickpea Salad,"[""If you don't have ready chickpeas, then you need to use raw chickpeas soaked overnight in water."", ""Drain after 12 to 14 hours and boil in hot water adding juice of 1 lemon and 2 garlic cloves."", ""drain allow to cool then start to use."", ""If you have ready beans then great,."", ""In a jar: Mix olive oil with juice from all lemons, adding vinegar, salt, cumin and pepper."", ""Cover lid and shake very well."", ""Add mixture to chopped spring onions."", ""In a separate bowl mix chickpeas with finely chopped garlic and paprika."", ""Add to previous mixture."", ""Add any optional ingredients from above."", ""Refrigerate for 2 hours."", ""Add the grilled pieces of bread just before serving and Bon Appetit.""]",www.food.com/recipe/delicious-spicy-chickpea-salad-328800
1029039,"Pizza Quiche (Zucchini, Tomato, Mozzarella) Crustless!","[""Whisk eggs, milk and herbs together."", ""add salt, pepper and garlic powder to taste."", ""scatter zucchini and cheese in a greased pie plate and pour egg mixture over it."", ""top with sliced tomato (and grated parmesan if you want!)."", ""bake at 375 for 40 minutes until gold and puffy."", ""cool 15 minutes before slicing.""]",www.food.com/recipe/pizza-quiche-zucchini-tomato-mozzarella-crustless-380795
1813594,Double Chocolate Peanut Butter Cookies,"[""Preheat oven 300F."", ""In double boiler, over hot but not boiling water, (or microwave), melt semisweet chocolate."", ""Set aside to cool to room temperature."", ""In a small bowl, whisk together flour, baking soda and salt."", ""In a medium bowl; whisk together sugars."", ""Add butter and beat until well combined."", ""Add peanut butter and beat until smooth."", ""Add eggs and vanilla; beat until just combined."", ""Add flour mixture and milk chocolate chips; beat until no streaks of flour are visible."", ""Pour in melted chocolate; mix partially with a wooden spoon until marbled."", ""Drop dough in 3 T mounds, 2\"" apart on ungreased baking sheet."", ""Top with one whole peanut."", ""Bake 23 minutes or until just set but still soft."", ""Cool on cookie sheet 30 seconds, then transfer to wire rack.""]",www.food.com/recipe/double-chocolate-peanut-butter-cookies-16288
1737223,Crockpot Corn Stuffed Pork Chops,"[""Have the butcher cut a pocket or with a sharp knife cut a horizontal slit in the side of each chop forming a pocket for stuffing."", ""Mix undrained corn, bread crumbs, onion, pepper, salt, and sage."", ""Spoon corn mixture into the slits."", ""Close with toothpicks or small skewers."", ""Place on a metal rack or trivet in crock-pot."", ""Cover and cook on low for 6 to 8 hours."", ""Especially good with fruit salad and lemon-buttered broccoli."", ""Makes 5 to 6 servings.""]",recipeland.com/recipe/v/crockpot-corn-stuffed-pork-chop-1276
1029805,Moroccan Harira - A Favourite In Algeria,"[""In a medium sized bowl, pour 1 cup of water, the lemon juice and the flour. Set aside."", ""Also put 1 garlic clove and 1/4 of the corriander to one side until the end of cooking."", ""Take a heavy bottomed pan or pressure cooker and place the meat (if using small pieces or boneless meat, it's best to secure them in a muslin cloth bag), add the vegetables and remaining corriander roughly chopped."", ""Fry those ingredients with a little oil, 1 tsp of ras el hanout for a couple of minutes then pour on the water and leave to simmer, covered for 1 and a 1/2 hours or around 45 minutes in a pressure cooker. (or until meat and vegetables are tender) Add salt & pepper to taste."", ""Remove the meat and set aside. Remove any traces of bones, gristle etc."", ""Liquidise the remaining vegetables and push through sieve when finished, take another cup of freshly boiled water and pour over sieve to get any last traces!"", ""Put everything back in the pan and on low heat (just enough to reach a slow boil) You may wish to add a little more water or stock at this stage."", ""When the harira reaches the boil, lower heat a little & add the flour mixture prepared in step 1. Add a few tbsp of the harira to the flour mix first. Remember to add gradually and stir continuously to avoid lumps."", ""Turn heat to low and finely chopped coriander (last 1/4), final garlic clove minced & 2 tsp of ras el hanout. Allow the harira to heat through again so garlic is not raw."", ""Sprinkle more coriander on top if desired and serve with fresh bread.""]",www.food.com/recipe/moroccan-harira-a-favourite-in-algeria-232333
